latitude	longitude	store_name	code	location	imei
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	359043379931766882
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	3590433799317661461
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	359043379931766783
21.34222	71.30633	Kundla	IN	Asia/Kolkata	359043379931766148
29.84576	-90.10674	Estelle	US	America/Chicago	8630330696303481636
48.35693	10.98461	Friedberg	DE	Europe/Berlin	863033069630348206
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348248
42	21.32778	Saraj	MK	Europe/Skopje	359043379931766908
40.5576	-74.28459	Woodbridge	US	America/New_York	359043379931766502
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317662030
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317661297
34.14251	-118.25508	Glendale	US	America/Los_Angeles	8630330696303482469
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	8630330696303481644
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	359043379931766809
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	8630330696303481925
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303481297
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	3590433799317661586
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	3590433799317662014
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481156
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303481248
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766841
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317662063
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	8630330696303481214
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	8630330696303481248
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	863033069630348453
45.44694	8.62118	Novara	IT	Europe/Rome	863033069630348990
-8.66667	-35.71667	Catende	BR	America/Recife	359043379931766809
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	359043379931766684
49.13645	8.91229	Eppingen	DE	Europe/Berlin	359043379931766510
46.23899	-63.13414	Charlottetown	CA	America/Halifax	863033069630348677
26.18924	-98.15529	San Juan	US	America/Chicago	8630330696303481263
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	359043379931766007
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	359043379931766023
47.76232	-122.2054	Bothell	US	America/Los_Angeles	3590433799317661115
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	863033069630348073
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303481586
7.06273	-1.4001	Mampong	GH	Africa/Accra	359043379931766452
50.82882	-0.32247	Lancing	GB	Europe/London	8630330696303482089
41.54566	-71.29144	Middletown	US	America/New_York	3590433799317662410
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317661610
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	863033069630348073
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	8630330696303482055
-3.74912	-73.25383	Iquitos	PE	America/Lima	3590433799317661701
51.168	7.973	Finnentrop	DE	Europe/Berlin	863033069630348834
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	3590433799317661891
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	3590433799317661685
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303481941
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	8630330696303481214
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	3590433799317661479
34.14251	-118.25508	Glendale	US	America/Los_Angeles	359043379931766973
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481776
39.43534	-84.20299	Lebanon	US	America/New_York	3590433799317662204
51.24197	4.82313	Lille	BE	Europe/Brussels	359043379931766379
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	8630330696303481008
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	3590433799317661297
37.49073	-2.77259	Baza	ES	Europe/Madrid	863033069630348735
51.39148	-0.29825	Surbiton	GB	Europe/London	3590433799317661644
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	8630330696303481453
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	863033069630348727
36.6009	126.665	Hongseong	KR	Asia/Seoul	863033069630348552
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	359043379931766171
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317662360
51.62907	-0.74934	High Wycombe	GB	Europe/London	863033069630348222
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317661255
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317661529
38.47917	-1.325	Jumilla	ES	Europe/Madrid	3590433799317661578
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317662006
46.09273	-88.64235	Iron River	US	America/Menominee	359043379931766833
37.31065	13.57661	Agrigento	IT	Europe/Rome	863033069630348602
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481453
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	359043379931766254
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	359043379931766817
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317662451
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	8630330696303481123
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	863033069630348958
41.09246	45.36561	Qazax	AZ	Asia/Baku	359043379931766338
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317661586
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	863033069630348255
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	863033069630348651
-33.38056	-56.52361	Durazno	UY	America/Montevideo	359043379931766148
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348602
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317661909
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303482055
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	359043379931766189
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	3590433799317661065
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	359043379931766783
6.9909	79.883	Hendala	LK	Asia/Colombo	8630330696303481701
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	863033069630348677
39.32288	-76.72803	Woodlawn	US	America/New_York	8630330696303481586
51.39148	-0.29825	Surbiton	GB	Europe/London	863033069630348081
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	8630330696303482477
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317661602
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	3590433799317662212
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766841
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	3590433799317661982
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	359043379931766627
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	863033069630348099
33.54428	-84.23381	Stockbridge	US	America/New_York	3590433799317661867
49.5099	6.74549	Losheim	DE	Europe/Berlin	359043379931766544
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	8630330696303481834
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	3590433799317661123
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	359043379931766353
43.35071	46.10925	Gudermes	RU	Europe/Moscow	8630330696303482451
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317661891
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	863033069630348669
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	359043379931766254
43.4125	23.225	Montana	BG	Europe/Sofia	8630330696303481420
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	863033069630348321
51.65	-0.2	Barnet	GB	Europe/London	863033069630348040
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317661891
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	863033069630348065
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	3590433799317661651
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	3590433799317661891
14.46693	75.92694	Davangere	IN	Asia/Kolkata	359043379931766585
35.88264	-80.08199	Thomasville	US	America/New_York	8630330696303481107
8.56697	123.33471	Dipolog	PH	Asia/Manila	8630330696303482485
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	359043379931766973
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	863033069630348362
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	359043379931766718
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	359043379931766064
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317661347
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	359043379931766684
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317662097
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317662121
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	863033069630348248
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	8630330696303481842
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	359043379931766627
-1.63333	13.58357	Franceville	GA	Africa/Libreville	8630330696303482055
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317661487
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317661396
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	3590433799317661552
48.98994	2.1699	Herblay	FR	Europe/Paris	3590433799317661750
14.95472	120.89694	Baliuag	PH	Asia/Manila	359043379931766858
-8.66667	-35.71667	Catende	BR	America/Recife	8630330696303482394
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348925
34.5624	38.28402	Tadmur	SY	Asia/Damascus	8630330696303481719
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	863033069630348438
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	8630330696303481495
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	3590433799317661917
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317662162
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317661974
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	359043379931766064
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	863033069630348974
52.4089	31.3237	Dobrush	BY	Europe/Minsk	3590433799317661115
41.15376	-87.88754	Bourbonnais	US	America/Chicago	8630330696303481842
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317661875
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	359043379931766726
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	8630330696303481123
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	3590433799317662139
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	359043379931766395
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766254
27.9247	78.40102	Chharra	IN	Asia/Kolkata	359043379931766536
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	8630330696303482410
10.31672	123.89071	Cebu City	PH	Asia/Manila	863033069630348743
48.8449	17.22635	Skalica	SK	Europe/Bratislava	3590433799317661495
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	359043379931766361
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	359043379931766510
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	863033069630348990
4.2475	9.00472	Idenao	CM	Africa/Douala	3590433799317662287
35.06544	1.04945	Frenda	DZ	Africa/Algiers	8630330696303481032
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	359043379931766833
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	359043379931766866
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	8630330696303482212
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317661271
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766692
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	8630330696303481255
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	3590433799317661891
43.35071	46.10925	Gudermes	RU	Europe/Moscow	359043379931766346
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	863033069630348776
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303481032
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317661941
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	359043379931766361
50.50301	13.63617	Most	CZ	Europe/Prague	359043379931766791
48.90982	2.45012	Bobigny	FR	Europe/Paris	863033069630348248
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303481214
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	359043379931766940
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	863033069630348388
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303481693
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	8630330696303482196
44.89784	8.86374	Tortona	IT	Europe/Rome	863033069630348370
30.81383	75.16878	Moga	IN	Asia/Kolkata	8630330696303481198
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317661206
51.168	7.973	Finnentrop	DE	Europe/Berlin	863033069630348941
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	3590433799317662113
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317661792
32.44874	-99.73314	Abilene	US	America/Chicago	863033069630348818
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317662436
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	8630330696303481412
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	3590433799317661743
36.6009	126.665	Hongseong	KR	Asia/Seoul	3590433799317661412
50.11861	-5.53715	Penzance	GB	Europe/London	3590433799317661925
51.30001	13.10984	Oschatz	DE	Europe/Berlin	863033069630348552
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317661198
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	863033069630348321
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303481024
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303481495
41.84364	-87.71255	South Lawndale	US	America/Chicago	3590433799317661313
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	8630330696303481644
6.8485	3.64633	Shagamu	NG	Africa/Lagos	863033069630348180
34.5624	38.28402	Tadmur	SY	Asia/Damascus	359043379931766601
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	359043379931766866
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	359043379931766510
50.26729	-119.27337	Vernon	CA	America/Vancouver	8630330696303481305
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	3590433799317661040
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	863033069630348982
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	863033069630348479
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	3590433799317661560
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317662329
38.13708	41.00817	Silvan	TR	Europe/Istanbul	863033069630348750
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317661602
31.20176	29.91582	Alexandria	EG	Africa/Cairo	359043379931766346
-0.71667	-48.52333	Soure	BR	America/Belem	863033069630348644
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303481206
34.09668	-117.71978	Claremont	US	America/Los_Angeles	8630330696303481081
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	8630330696303481131
9.535	-13.68778	Camayenne	GN	Africa/Conakry	863033069630348875
48.77644	2.29026	Sceaux	FR	Europe/Paris	863033069630348750
56.85836	35.90057	Tver	RU	Europe/Moscow	359043379931766684
37.16911	10.03478	El Alia	TN	Africa/Tunis	863033069630348396
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	863033069630348842
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317661651
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317662162
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	863033069630348412
-12.91667	-39.25	Muritiba	BR	America/Bahia	3590433799317661792
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766106
43.61092	3.87723	Montpellier	FR	Europe/Paris	8630330696303481966
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317661644
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	863033069630348644
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	8630330696303481024
10.31672	123.89071	Cebu City	PH	Asia/Manila	8630330696303481339
4.73245	-74.26419	Madrid	CO	America/Bogota	359043379931766544
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303482238
49.820923	18.262524	Ostrava	CZ	Europe/Prague	863033069630348651
38.06084	-97.92977	Hutchinson	US	America/Chicago	8630330696303481743
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481024
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	359043379931766965
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	3590433799317661057
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317662295
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	863033069630348248
38.54491	-121.74052	Davis	US	America/Los_Angeles	359043379931766809
34.9	137.5	Shinshiro	JP	Asia/Tokyo	8630330696303481651
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	8630330696303481750
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317661123
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	359043379931766205
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481222
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	3590433799317661941
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303482428
34.56861	105.89333	Beidao	CN	Asia/Shanghai	3590433799317661164
28.90054	-81.26367	Deltona	US	America/New_York	359043379931766858
32.44874	-99.73314	Abilene	US	America/Chicago	8630330696303481073
36	139.55722	Okegawa	JP	Asia/Tokyo	359043379931766387
51.38673	0.30367	Hartley	GB	Europe/London	3590433799317661768
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481461
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	359043379931766817
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317662188
-11.78333	19.91667	Luena	AO	Africa/Luanda	359043379931766148
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317661743
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	3590433799317662444
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	8630330696303481057
40.70995	0.57856	Amposta	ES	Europe/Madrid	863033069630348008
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348792
-4.24444	-42.29444	Barras	BR	America/Fortaleza	3590433799317661909
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303481420
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317662071
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	8630330696303482311
43.83125	5.03586	Cavaillon	FR	Europe/Paris	359043379931766759
14.0823	98.19151	Dawei	MM	Asia/Yangon	359043379931766411
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317661065
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	8630330696303481131
38.13708	41.00817	Silvan	TR	Europe/Istanbul	359043379931766924
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303481149
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	8630330696303482071
23.49668	86.68363	Adra	IN	Asia/Kolkata	359043379931766049
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	863033069630348511
39.46667	141.95	Yamada	JP	Asia/Tokyo	863033069630348537
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	8630330696303481503
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317661677
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317661263
35.05266	-78.87836	Fayetteville	US	America/New_York	359043379931766387
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317661248
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317661057
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	863033069630348826
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303482410
51.35084	-1.99421	Devizes	GB	Europe/London	359043379931766551
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	3590433799317661206
6.9909	79.883	Hendala	LK	Asia/Colombo	359043379931766700
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317662097
32.54044	-82.90375	Dublin	US	America/New_York	3590433799317661693
-10.95817	-38.79084	Tucano	BR	America/Bahia	863033069630348396
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	359043379931766700
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303481305
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	863033069630348131
3.27833	32.88667	Kitgum	UG	Africa/Kampala	359043379931766858
41.72059	-87.70172	Evergreen Park	US	America/Chicago	8630330696303481537
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	359043379931766957
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	359043379931766619
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	8630330696303481891
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	3590433799317661867
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	8630330696303482360
12.74409	-8.07257	Kati	ML	Africa/Bamako	359043379931766999
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317662006
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	863033069630348339
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317662170
